Condition	GeneID	HS % / WT % 	HS % Antisense over Sense	HS log % Antisense over Sense	HS log rowmean	HS rowmean	OK % / WT % 	OK % Antisense over Sense	OK log % Antisense over Sense	OK log rowmean	OK rowmean	TOTAL_HS_A	TOTAL_HS_S	TOTAL_OK_A	TOTAL_OK_S	TOTAL_WT_A	TOTAL_WT_S	WT % Antisense over Sense	WT log % Antisense over Sense	WT log rowmean	WT rowmean	log Condition (antisense/sense) / WT (antisense/sense) 	log HS % / WT % 	log OK % / WT % 	Antisense up in Condition
HS	WBGene00003086	2.016586643387167	0.013094718463553033	-4.33554630079134	7.056606225714492	1160.5						30.0	2291.0			11	1694	0.006493506493506494	-5.0369526024136295	6.748173209157672	852.5	0.7014063016222889	0.7014063016222889		True
HS	WBGene00013415	21.72602739726027	0.3561643835616438	-1.032362903126909	3.901972669574645	49.5						26.0	73.0			3	183	0.01639344262295082	-4.110873864173311	4.532599493153256	93.0	3.078510961046402	3.078510961046402		True
HS	WBGene00013289	1.3474638568978192	0.006370987503062975	-5.056000797384324	7.627300933396613	2053.5						26.0	4081.0			4	846	0.004728132387706856	-5.354224998486333	6.052089168924417	425.0	0.2982242011020091	0.2982242011020091		True
HS	WBGene00013290	146.78125	6.416666666666667	1.8588987720656835	3.7954891891721947	44.5						77.0	12.0			8	183	0.04371584699453552	-3.130044611161585	4.5591262474866845	95.5	4.9889433832272685	4.9889433832272685		True
HS	WBGene00007058	7.38140267927502	0.10283687943262411	-2.2746112409516397	5.739792912179234	311.0						58.0	564.0			9	646	0.01393188854489164	-4.273574926446383	5.791488055075306	327.5	1.998963685494743	1.998963685494743		True
HS	WBGene00013303	18.046822742474916	3.3043478260869565	1.1952391243571814	3.901972669574645	49.5						76.0	23.0			13	71	0.18309859154929578	-1.6977305195797787	3.7376696182833684	42.0	2.89296964393696	2.89296964393696		True
HS	WBGene00013334	7.571428571428571	7.571428571428571	2.0243817644968085	3.4011973816621555	30.0						53.0	7.0			22	22	1.0	0.0	3.091042453358316	22.0	2.0243817644968085	2.0243817644968085		True
HS	WBGene00013311	1.2047748702100278	0.0031254650989730615	-5.768172175196727	8.122668023346407	3370.0						21.0	6719.0			17	6553	0.0025942316496261253	-5.954464894983281	8.09712193091871	3285.0	0.18629271978655387	0.18629271978655387		True
HS	WBGene00012765	5.645004668534081	0.03613445378151261	-3.3205084704120127	6.424058322604399	616.5						43.0	1190.0			9	1406	0.006401137980085348	-5.05127949503439	6.561737629517393	707.5	1.7307710246223782	1.7307710246223782		True
HS	WBGene00004403	5.489564149785145	0.04834254143646409	-3.0294433308963025	5.938854596835685	379.5						35.0	724.0			9	1022	0.008806262230919765	-4.732292193427431	6.245137303457015	515.5	1.7028488625311278	1.7028488625311278		True
HS	WBGene00013809	6.8427672955974845	11.333333333333334	2.4277482359480516	2.917770732084279	18.5						34.0	3.0			53	32	1.65625	0.5045560107523953	3.7495040759303713	42.5	1.9231922251956564	1.9231922251956564		True
HS	WBGene00009156	59.15	5.6875	1.7382707842770688	3.979681653901961	53.5						91.0	16.0			5	52	0.09615384615384616	-2.341805806147327	3.349904087274605	28.5	4.080076590424396	4.080076590424396		True
HS	WBGene00012128	2.9267345948568657	0.016820313763545206	-4.085167970417196	8.053092107823115	3143.5						104.0	6183.0			9	1566	0.005747126436781609	-5.159055299214529	6.668863370699788	787.5	1.073887328797333	1.073887328797333		True
HS	WBGene00044067	5.838607594936709	0.03164556962025317	-3.4531571205928664	6.192362489474872	489.0						30.0	948.0			4	738	0.005420054200542005	-5.217649463480582	5.916202062607435	371.0	1.7644923428877155	1.7644923428877155		True
HS	WBGene00045013	44.470588235294116	21.0	3.044522437723423	3.091042453358316	22.0						42.0	2.0			34	72	0.4722222222222222	-0.750305594399894	3.970291913552122	53.0	3.7948280321233168	3.7948280321233168		True
HS	WBGene00003670	179.90140845070422	0.7464788732394366	-0.2923879634891936	4.127134385045092	62.0						53.0	71.0			1	241	0.004149377593360996	-5.484796933490655	4.795790545596741	121.0	5.192408970001462	5.192408970001462		True
HS	WBGene00021751	15.753812100344318	0.5373831775700935	-0.6210438866586014	5.1029105702054265	164.5						115.0	214.0			19	557	0.03411131059245961	-3.3781262607608435	5.662960480135946	288.0	2.757082374102242	2.757082374102242		True
HS	WBGene00000882	14.012867647058824	0.3088235294117647	-1.1749852674526837	3.7954891891721947	44.5						21.0	68.0			8	363	0.02203856749311295	-3.8149612925850147	5.22305488204749	185.5	2.639976025132331	2.639976025132331		True
HS	WBGene00019326	3.034172661870504	0.018884892086330936	-3.9693930370871047	6.339477080468061	566.5						21.0	1112.0			9	1446	0.006224066390041493	-5.079331825382491	6.589613999045648	727.5	1.1099387882953862	1.1099387882953862		True
HS	WBGene00020757	1.2490092470277412	0.04095112285336856	-3.1953760489523027	5.976350909297934	394.0						31.0	757.0			28	854	0.03278688524590164	-3.417726683613366	6.089044875446846	441.0	0.2223506346610635	0.2223506346610635		True
HS	WBGene00020762	9.362509534706332	0.06359649122807018	-2.755196979527912	7.436911859432851	1697.5						203.0	3192.0			23	3386	0.006792675723567632	-4.991910346763931	7.441027091577958	1704.5	2.236713367236019	2.236713367236019		True
HS	WBGene00017760	14.586835443037977	0.08354430379746836	-2.4823782034346418	5.365976015021851	214.0						33.0	395.0			5	873	0.0057273768613974796	-5.162497643405502	6.0844994130751715	439.0	2.6801194399708606	2.6801194399708606		True
HS	WBGene00019030	10.111280487804878	0.20121951219512196	-1.603358866357718	4.590056548178043	98.5						33.0	164.0			4	201	0.01990049751243781	-3.917010546939185	4.629862798578463	102.5	2.313651680581467	2.313651680581467		True
HS	WBGene00022103	2.511111111111111	0.1111111111111111	-2.1972245773362196	5.1647859739235145	175.0						35.0	315.0			10	226	0.04424778761061947	-3.1179499062782403	4.770684624465665	118.0	0.9207253289420207	0.9207253289420207		True
HS	WBGene00003978	144.83333333333334	2.75	1.0116009116784799	4.499809670330265	90.0						132.0	48.0			6	316	0.0189873417721519	-3.963982744358857	5.081404364984463	161.0	4.975583656037337	4.975583656037337		True
HS	WBGene00004491	6.134193548387097	0.04645161290322581	-3.069344090897237	6.005120873555468	405.5						36.0	775.0			18	2377	0.007572570466975179	-4.883222709464029	7.08799132928507	1197.5	1.8138786185667923	1.8138786185667923		True
HS	WBGene00021697	1.6035910949353627	0.011001347103726987	-4.509737549706687	7.719351939741626	2251.5						49.0	4454.0			38	5539	0.006860444123487994	-4.981983098306718	7.933259095829609	2788.5	0.4722455486000318	0.4722455486000318		True
HS	WBGene00021020	17.805755395683452	0.2158273381294964	-1.5332765514685365	4.436751534363128	84.5						30.0	139.0			4	330	0.012121212121212121	-4.412798293340635	5.117993812416755	167.0	2.879521741872099	2.879521741872099		True
HS	WBGene00000464	2.70769307028849	0.013631406761177753	-4.295378827948209	6.834646807161499	929.5						25.0	1834.0			11	2185	0.005034324942791762	-5.29147583473132	7.001245622069476	1098.0	0.9960970067831105	0.9960970067831105		True
HS	WBGene00009738	6.005270092226614	1.606060606060606	0.4737843520856415	3.7612001156935624	43.0						53.0	33.0			23	86	0.26744186046511625	-1.318853080324358	3.9982007016691985	54.5	1.7926374324099996	1.7926374324099996		True
HS	WBGene00007921	6.56509900990099	0.02599009900990099	-3.6500396207976724	6.02707297457535	414.5						21.0	808.0			5	1263	0.00395882818685669	-5.531807209916391	6.452048954437226	634.0	1.8817675891187184	1.8817675891187184		True
HS	WBGene00007923	4.320423821702594	0.3416149068322981	-1.0740711797519922	4.68213122712422	108.0						55.0	161.0			17	215	0.07906976744186046	-2.5374246840714467	4.7535901911063645	116.0	1.4633535043194545	1.4633535043194545		True
HS	WBGene00007926	36.71052631578947	1.5789473684210527	0.4567584024957149	3.1986731175506815	24.5						30.0	19.0			4	93	0.043010752688172046	-3.146305132033365	3.8815637979434374	48.5	3.6030635345290802	3.6030635345290802		True
HS	WBGene00010810	3.8774509803921573	0.04411764705882353	-3.120895416507997	6.342121418721152	568.0						48.0	1088.0			9	791	0.011378002528445006	-4.476073390431434	5.991464547107982	400.0	1.3551779739234375	1.3551779739234375		True
HS	WBGene00008120	3.54251012145749	0.1794871794871795	-1.717651497074333	4.23410650459726	69.0						21.0	117.0			19	375	0.050666666666666665	-2.9824870468039704	5.2832037287379885	197.0	1.2648355497296373	1.2648355497296373		True
HS	WBGene00003476	1.6837022132796782	0.004952793685188052	-5.307803480758439	8.085332771948542	3246.5						32.0	6461.0			20	6799	0.0029416090601559054	-5.828798547972468	8.134320931960708	3409.5	0.5209950672140298	0.5209950672140298		True
HS	WBGene00011974	30.0	3.75	1.3217558399823195	2.9444389791664403	19.0						30.0	8.0			4	32	0.125	-2.0794415416798357	2.8903717578961645	18.0	3.4011973816621555	3.4011973816621555		True
HS	WBGene00006591	10.648648648648651	0.21621621621621623	-1.5314763709643884	4.212127597878484	67.5						24.0	111.0			4	197	0.02030456852791878	-3.896909367618098	4.61015772749913	100.5	2.3654329966537095	2.3654329966537095		True
HS	WBGene00007969	3.076102418207682	0.008890469416785207	-4.722775428062355	7.257355254248906	1418.5						25.0	2812.0			9	3114	0.002890173410404624	-5.846438775057725	7.353402176723133	1561.5	1.1236633469953696	1.1236633469953696		True
HS	WBGene00006575	1.812368972746331	0.07966457023060797	-2.5299303311619554	5.551019720103791	257.5						38.0	477.0			20	455	0.04395604395604396	-3.1245651453969594	5.470167623474696	237.5	0.5946348142350039	0.5946348142350039		True
HS	WBGene00014206	1.7341772151898736	1.0	0.0	3.091042453358316	22.0						22.0	22.0			79	137	0.5766423357664233	-0.5505330733611035	4.68213122712422	108.0	0.5505330733611035	0.5505330733611035		True
HS	WBGene00006959	1.0231251919785862	0.0068454078722190535	-4.9841772351332345	7.475905969367397	1765.0						24.0	3506.0			13	1943	0.0066906845084920225	-5.007039091915903	6.885509670034818	978.0	0.0228618567826692	0.0228618567826692		True
HS	WBGene00001352	1.510928961748634	0.00546448087431694	-5.209486152841421	7.9229859587111955	2760.0						30.0	5490.0			14	3871	0.003616636528028933	-5.6222108209623896	7.5717310822418025	1942.5	0.4127246681209686	0.4127246681209686		True
HS	WBGene00003577	257.7894736842105	0.40789473684210525	-0.8967461358011849	3.979681653901961	53.5						31.0	76.0			1	632	0.0015822784810126582	-6.448889394146858	5.757323241584231	316.5	5.552143258345673	5.552143258345673		True
HS	WBGene00000380	1.9351415655484177	0.007851534618129907	-4.847046273538637	7.658227526161352	2118.0						33.0	4203.0			15	3697	0.004057343792263998	-5.507226757834422	7.526178913346146	1856.0	0.6601804842957854	0.6601804842957854		True
HS	WBGene00003112	2.6319999999999997	1.4	0.33647223662121284	3.1780538303479458	24.0						28.0	20.0			25	47	0.5319148936170213	-0.6312717768418579	3.58351893845611	36.0	0.9677440134630706	0.9677440134630706		True
HS	WBGene00016446	2.0346820809248554	0.06936416184971098	-2.668384944709779	5.220355825078324	185.0						24.0	346.0			24	704	0.03409090909090909	-3.378724525810097	5.8971538676367405	364.0	0.710339581100318	0.710339581100318		True
HS	WBGene00017825	3.8444401394808216	1.1797752808988764	0.16532398042538352	5.673323267171493	291.0						315.0	267.0			174	567	0.30687830687830686	-1.181304004513223	5.914853444736141	370.5	1.3466279849386067	1.3466279849386067		True
HS	WBGene00016170	2.0084193271988973	0.004855393709098586	-5.327665086994602	8.468002947225466	4760.0						46.0	9474.0			17	7032	0.002417519908987486	-6.025013095308797	8.16749386121393	3524.5	0.6973480083141947	0.6973480083141947		True
HS	WBGene00201261	1.2070221066319895	0.009102730819245773	-4.699180820450331	7.059617628291383	1164.0						21.0	2307.0			60	7956	0.007541478129713424	-4.887337077751762	8.2960476427647	4008.0	0.18815625730143137	0.18815625730143137		True
HS	WBGene00004728	1.2046113689095128	0.008700696055684454	-4.744352250121429	7.461065514354283	1739.0						30.0	3448.0			20	2769	0.007222824124232575	-4.9305092496169705	7.240291207067544	1394.5	0.18615699949554257	0.18615699949554257		True
HS	WBGene00019832	5.993769470404984	0.17289719626168223	-1.755058102377627	4.832305758571839	125.5						37.0	214.0			3	104	0.028846153846153848	-3.545778610473263	3.979681653901961	53.5	1.7907205080956359	1.7907205080956359		True
HS	WBGene00019831	4.764629700690714	0.04144282425172678	-3.1834405305605706	6.519884479274924	678.5						54.0	1303.0			32	3679	0.008698015765153574	-4.744660352305048	7.525909480500652	1855.5	1.561219821744477	1.561219821744477		True
HS	WBGene00017302	1.3368808049535603	0.07720588235294118	-2.5612796285725743	4.987025428457122	146.5						21.0	272.0			19	329	0.057750759878419454	-2.8516187715989316	5.159055299214529	174.0	0.2903391430263571	0.2903391430263571		True
HS	WBGene00015148	1.494608195542775	4.846153846153846	1.5781853689299958	3.6375861597263857	38.0						63.0	13.0			107	33	3.242424242424242	1.1763212729954258	4.248495242049359	70.0	0.40186409593457	0.40186409593457		True
HS	WBGene00017164	13.3	0.2625	-1.3375041969504586	3.9219733362813143	50.5						21.0	80.0			6	304	0.019736842105263157	-3.925268232178167	5.043425116919247	155.0	2.5877640352277083	2.5877640352277083		True
HS	WBGene00017166	2.6412525527569772	0.010891763104152484	-4.519748453934096	7.3031700512368	1485.0						32.0	2938.0			32	7760	0.004123711340206186	-5.491001710377538	8.267705664762426	3896.0	0.9712532564434417	0.9712532564434417		True
HS	WBGene00016197	106.66666666666666	0.3333333333333333	-1.0986122886681098	4.02535169073515	56.0						28.0	84.0			1	320	0.003125	-5.768320995793772	5.07829394257007	160.5	4.669708707125663	4.669708707125663		True
HS	WBGene00016194	1.6505392450569203	0.004194128220491312	-5.474069774606522	8.340456012916183	4190.0						35.0	8345.0			28	11019	0.002541065432434885	-5.975171824312573	8.61676699631233	5523.5	0.5011020497060513	0.5011020497060513		True
HS	WBGene00017777	11.214953271028035	0.07009345794392523	-2.6579258139196416	5.43372200355424	229.0						30.0	428.0			6	960	0.00625	-5.075173815233827	6.180016653652572	483.0	2.4172480013141855	2.4172480013141855		True
HS	WBGene00017775	6.238775510204082	0.08571428571428572	-2.456735772821304	5.5093883366279774	247.0						39.0	455.0			14	1019	0.013738959764474975	-4.287519703607466	6.247075288559693	516.5	1.8307839307861622	1.8307839307861622		True
HS	WBGene00021533	7.542857142857143	0.6285714285714286	-0.46430560813109784	3.349904087274605	28.5						22.0	35.0			14	168	0.08333333333333333	-2.4849066497880004	4.51085950651685	91.0	2.0206010416569025	2.0206010416569025		True
HS	WBGene00023489	4.374269005847953	0.8947368421052632	-0.11122563511022437	3.58351893845611	36.0						34.0	38.0			18	88	0.20454545454545456	-1.5869650565820417	3.970291913552122	53.0	1.4757394214718174	1.4757394214718174		True
HS	WBGene00004472	1.1959211708141808	0.0030432715168806465	-5.794822185337074	8.57044955771667	5273.5						32.0	10515.0			36	14147	0.00254470912560967	-5.973738928002824	8.866652162734662	7091.5	0.17891674266575072	0.17891674266575072		True
HS	WBGene00016010	5.09433962264151	0.5660377358490566	-0.5690945318899665	4.418840607796598	83.0						60.0	106.0			3	27	0.1111111111111111	-2.1972245773362196	2.70805020110221	15.0	1.628130045446253	1.628130045446253		True
HS	WBGene00001518	30.21333333333333	1.4666666666666666	0.3829922522561057	2.917770732084279	18.5						22.0	15.0			5	103	0.04854368932038835	-3.0252910757955354	3.9889840465642745	54.0	3.408283328051641	3.408283328051641		True
HS	WBGene00016981	4.610280500474276	0.028772753963593658	-3.548326382552062	6.775366090936392	876.0						49.0	1703.0			13	2083	0.006240998559769563	-5.076615083799435	6.954638864880987	1048.0	1.5282887012473736	1.5282887012473736		True
HS	WBGene00016978	1.488315962698848	0.01151947339550192	-4.46371633695524	6.826545223556594	922.0						21.0	1823.0			5	646	0.007739938080495356	-4.861361591348501	5.785362461648624	325.5	0.3976452543932614	0.3976452543932614		True
HS	WBGene00016977	2.285139498071921	0.0026846667178031755	-5.920198686173365	8.785080636539838	6536.0						35.0	13037.0			11	9363	0.0011748371248531454	-6.746625758140518	8.452547997922705	4687.0	0.8264270719671535	0.8264270719671535		True
HS	WBGene00002881	1.721311475409836	0.0860655737704918	-2.4526457875697787	4.886582645426277	132.5						21.0	244.0			5	100	0.05	-2.995732273553991	3.960813169597578	52.5	0.543086485984212	0.543086485984212		True
HS	WBGene00015484	3.542167509909446	0.024717218265605363	-3.7002551824331107	7.109062135687172	1223.0						59.0	2387.0			13	1863	0.006977992485238862	-4.964994013140052	6.843749949006225	938.0	1.2647388307069412	1.2647388307069412		True
HS	WBGene00020821	2.2469635627530367	0.005548058179637127	-5.194307289988082	8.117610746466228	3353.0						37.0	6669.0			10	4050	0.0024691358024691358	-6.003887067106539	7.615791072035833	2030.0	0.8095797771184574	0.8095797771184574		True
HS	WBGene00017752	453.3666666666667	78.16666666666667	4.358843299218225	6.163314804034641	475.0						938.0	12.0			5	29	0.1724137931034483	-1.7578579175523736	2.833213344056216	17.0	6.116701216770598	6.116701216770598		True
HS	WBGene00015642	3.486900129701686	0.10116731517509728	-2.290979546873738	4.952299717083292	141.5						26.0	257.0			15	517	0.029013539651837523	-3.539992673406219	5.583496308781699	266.0	1.2490131265324813	1.2490131265324813		True
HS	WBGene00015734	10.72068311195446	0.31176470588235294	-1.1655065234981399	5.8126368795682835	334.5						159.0	510.0			31	1066	0.029080675422138838	-3.5376814002406434	6.307187279715285	548.5	2.3721748767425037	2.3721748767425037		True
HS	WBGene00044674	24.827586206896555	7.2	1.9740810260220096	3.0204248861443626	20.5						36.0	5.0			29	100	0.29	-1.2378743560016174	4.1666652238017265	64.5	3.211955382023627	3.211955382023627		True
HS	WBGene00015163	6.017307692307693	0.8076923076923077	-0.21357410029805904	3.1570004211501135	23.5						21.0	26.0			20	149	0.1342281879194631	-2.0082140323914683	4.436751534363128	84.5	1.7946399320934092	1.7946399320934092		True
HS	WBGene00020604	3.726851851851852	0.04861111111111111	-3.0239031505206873	5.71042701737487	302.0						28.0	576.0			18	1380	0.013043478260869565	-4.339467020255086	6.54965074223381	699.0	1.3155638697343985	1.3155638697343985		True
HS	WBGene00022801	7.234615384615385	0.10153846153846154	-2.287317620863257	5.187385805840755	179.0						33.0	325.0			4	285	0.014035087719298246	-4.26619481914876	4.973279507552487	144.5	1.9788771982855027	1.9788771982855027		True
HS	WBGene00022580	5.895144356955381	0.05708661417322835	-2.863185617592008	5.5928509139489195	268.5						29.0	508.0			15	1549	0.009683666881859263	-4.637314639314659	6.661854740545311	782.0	1.7741290217226509	1.7741290217226509		True
